,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Overall_score,housing age,remod age,Exter Score,Bsmt score,Bsmt Finished Area,BsmtFin Score,Gr Liv Calc,total_bath_rooms,Garage years,Garage_Area_Per_Car,Total_Porch_Area,Season
1521,1495,908151040,80,RL,73,9638,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,2.0,6,6,1977,1977,Hip,CompShg,Plywood,NIL,None,0.0,CBlock,3,3,3,4,368.0,2,120.0,541.0,1029.0,GasA,4,Y,1117,0,0,1117,1.0,0.0,1,0,3,1,3,6,Typ,1,2,Attchd,1977.0,2.0,2.0,542.0,3.0,Y,292,0,0,0,0,0,NA,0,NA,0,11,2008,WD ,147000,12,31,31,6,9,488.0,6,1117,2.0,31.0,271.0,0,Fall
1522,2388,528118020,60,RL,108,13418,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2.0,8,5,2004,2005,Gable,CompShg,VinylSd,NIL,Stone,132.0,PConc,5,3,3,0,0.0,0,0.0,1117.0,1117.0,GasA,5,Y,1132,1320,0,2452,0.0,0.0,3,1,4,1,4,9,Typ,1,4,BuiltIn,2004.0,3.0,3.0,691.0,3.0,Y,113,32,0,0,0,0,NA,0,NA,0,9,2006,WD ,309000,13,2,1,7,11,0.0,0,2452,4.0,2.0,230.33333333333334,32,Fall
1523,938,909475040,20,RL,73,17597,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.0,7,9,1971,2009,Hip,CompShg,BrkFace,NIL,None,0.0,CBlock,4,3,1,5,803.0,4,419.0,581.0,1803.0,GasA,4,Y,2365,0,0,2365,1.0,0.0,2,0,3,1,5,7,Min1,2,4,Attchd,1971.0,3.0,2.0,551.0,3.0,Y,200,144,0,0,0,0,NA,4,NA,0,7,2009,WD ,315000,16,38,0,8,8,1222.0,9,2365,3.0,38.0,275.5,144,Summer
1524,1194,534202130,20,RL,72,8872,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,8,1965,2008,Gable,CompShg,VinylSd,NIL,BrkFace,300.0,CBlock,3,3,1,4,595.0,0,0.0,317.0,912.0,GasA,5,Y,912,0,0,912,1.0,0.0,1,0,2,1,4,5,Typ,0,0,Detchd,1992.0,1.0,2.0,576.0,3.0,Y,0,240,0,0,0,0,NA,0,NA,0,12,2008,WD ,147000,13,43,0,6,7,595.0,4,912,2.0,16.0,288.0,240,Winter
1525,2429,528228575,120,RL,53,3982,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1.0,8,5,2006,2006,Hip,CompShg,VinylSd,NIL,None,0.0,PConc,4,4,3,5,1154.0,0,0.0,366.0,1520.0,GasA,5,Y,1567,0,0,1567,1.0,0.0,2,0,1,1,5,7,Typ,1,4,Attchd,2006.0,3.0,3.0,648.0,3.0,Y,312,0,0,0,0,0,NA,0,NA,0,10,2006,New,264561,13,0,0,7,11,1154.0,5,1567,3.0,0.0,216.0,0,Fall
1526,1937,535325280,80,RL,60,7134,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2.0,5,5,1955,1955,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,1,4,384.0,0,0.0,0.0,384.0,GasA,4,Y,1360,0,0,1360,0.0,0.0,1,0,3,1,3,6,Min1,1,3,Detchd,1962.0,1.0,2.0,572.0,3.0,Y,0,50,0,0,0,0,NA,3,NA,0,2,2007,WD ,130000,10,52,52,6,7,384.0,4,1360,1.0,45.0,286.0,50,Winter
1527,1847,533221100,160,FV,59,2117,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2.0,6,5,2000,2000,Gable,CompShg,MetalSd,NIL,BrkFace,456.0,PConc,4,3,1,5,436.0,0,0.0,320.0,756.0,GasA,5,Y,769,756,0,1525,0.0,0.0,2,1,3,1,4,5,Typ,1,3,Detchd,2000.0,1.0,2.0,440.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,6,2007,WD ,177000,11,7,7,7,8,436.0,5,1525,3.0,7.0,220.0,0,Summer
1528,1550,910203090,50,RM,58,8155,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5,5,7,1930,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,CBlock,4,3,1,0,0.0,0,0.0,780.0,780.0,GasA,3,Y,780,420,0,1200,0.0,0.0,1,0,4,1,3,7,Typ,0,0,NA,1930.0,0.0,0.0,0.0,0.0,Y,0,0,96,0,0,0,NA,0,NA,0,7,2008,WD ,119000,12,78,58,6,8,0.0,0,1200,1.0,78.0,0.0,96,Summer
1529,2705,904302030,20,RL,50,5500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.0,7,5,2004,2004,Shed,CompShg,VinylSd,NIL,None,0.0,PConc,4,4,2,5,510.0,1,373.0,190.0,1073.0,GasA,5,Y,1073,0,0,1073,1.0,0.0,2,0,2,1,3,4,Typ,0,0,Detchd,2004.0,1.0,1.0,246.0,3.0,Y,0,120,0,0,0,0,NA,0,NA,0,5,2006,WD ,157000,12,2,2,6,10,883.0,6,1073,3.0,2.0,246.0,120,Spring
1530,2713,905106210,20,RL,73,11553,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,5,1968,1968,Hip,CompShg,Plywood,NIL,BrkFace,188.0,CBlock,3,3,1,3,673.0,0,0.0,378.0,1051.0,GasA,4,Y,1159,0,0,1159,0.0,0.0,1,1,3,1,3,7,Typ,1,2,Attchd,1968.0,1.0,1.0,336.0,3.0,Y,466,0,0,0,0,0,NA,0,NA,0,7,2006,WD ,158000,10,38,38,6,7,673.0,3,1159,2.0,38.0,336.0,0,Summer
1531,1938,535325320,50,RL,55,7150,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5,4,4,1955,1955,Gable,CompShg,MetalSd,NIL,None,0.0,PConc,3,3,1,2,150.0,0,0.0,1040.0,1190.0,GasA,3,Y,1040,500,0,1540,1.0,0.0,1,0,4,1,2,7,Typ,0,0,Detchd,2002.0,1.0,1.0,352.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,8,2007,WD ,115000,8,52,52,6,7,150.0,2,1540,2.0,5.0,352.0,0,Summer
1532,1819,532353120,20,RL,64,6285,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,5,1977,1977,Gable,CompShg,Plywood,NIL,None,0.0,CBlock,4,3,1,1,138.0,2,351.0,405.0,894.0,GasA,4,Y,894,0,0,894,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1979.0,1.0,1.0,308.0,3.0,Y,192,0,0,0,0,0,NA,0,NA,0,3,2007,WD ,120750,10,30,30,6,8,489.0,3,894,2.0,28.0,308.0,0,Spring
1533,23,527368020,60,FV,59,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2.0,7,5,2000,2000,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,5,533.0,0,0.0,281.0,814.0,GasA,5,Y,814,860,0,1674,1.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,2000.0,2.0,2.0,663.0,3.0,Y,0,96,0,0,0,0,NA,0,NA,0,1,2010,WD ,216000,12,10,10,7,8,533.0,5,1674,4.0,10.0,331.5,96,Winter
1534,2289,923228250,160,RM,21,2001,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2.0,4,5,1970,1970,Gable,CompShg,CemntBd,NIL,BrkFace,80.0,CBlock,3,3,1,0,0.0,0,0.0,546.0,546.0,GasA,2,Y,546,546,0,1092,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1970.0,1.0,1.0,286.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,1,2007,WD ,75000,9,37,37,6,7,0.0,0,1092,2.0,37.0,286.0,0,Winter
1535,1156,532477030,20,RL,95,19508,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1.0,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,CBlock,3,3,3,4,800.0,0,0.0,630.0,1430.0,GasA,4,Y,1430,0,0,1430,0.0,1.0,2,0,3,1,3,6,Typ,2,3,Attchd,1974.0,1.0,2.0,484.0,3.0,Y,117,108,165,0,0,0,NA,0,NA,0,7,2008,WD ,192000,11,34,34,6,9,800.0,4,1430,3.0,34.0,242.0,273,Summer
1536,2717,905107300,80,RL,73,7176,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2.0,6,6,1978,1978,Gable,CompShg,HdBoard,NIL,BrkFace,200.0,CBlock,3,4,4,5,794.0,0,0.0,166.0,960.0,GasA,2,Y,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,Typ,1,2,Detchd,1979.0,1.0,2.0,616.0,3.0,Y,131,0,0,0,180,0,NA,4,NA,0,7,2006,WD ,160500,12,28,28,6,11,794.0,5,1040,2.0,27.0,308.0,180,Summer
1537,2101,906378170,20,RL,91,10652,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.0,7,5,2006,2007,Gable,CompShg,VinylSd,NIL,Stone,306.0,PConc,4,3,3,0,0.0,0,0.0,1494.0,1494.0,GasA,5,Y,1494,0,0,1494,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,2.0,3.0,840.0,3.0,Y,160,33,0,0,0,0,NA,0,NA,0,8,2007,New,279500,12,1,0,7,10,0.0,0,1494,2.0,1.0,280.0,33,Summer
1538,1377,905100020,85,RL,73,11235,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,2.0,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,CBlock,4,3,3,4,784.0,0,0.0,197.0,981.0,GasA,4,Y,1075,0,0,1075,1.0,0.0,1,0,3,1,4,6,Typ,0,0,Detchd,1996.0,1.0,2.0,440.0,3.0,Y,64,0,0,0,64,0,NA,3,NA,0,5,2008,WD ,148000,11,45,45,6,10,784.0,4,1075,2.0,12.0,220.0,64,Spring
1539,1381,905104110,20,RL,68,10265,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,7,1967,2005,Gable,CompShg,HdBoard,NIL,None,0.0,CBlock,3,3,1,4,758.0,0,0.0,234.0,992.0,GasA,5,Y,992,0,0,992,1.0,0.0,1,0,3,1,4,6,Typ,0,0,Attchd,1967.0,2.0,1.0,294.0,3.0,Y,204,0,0,0,0,0,NA,3,Shed,600,7,2008,WD ,145000,12,41,3,5,7,758.0,4,992,2.0,41.0,294.0,0,Summer
1540,2502,533127080,60,RL,73,14541,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2.0,8,7,1993,1993,Gable,CompShg,MetalSd,NIL,None,0.0,PConc,4,4,1,5,1012.0,0,0.0,326.0,1338.0,GasA,5,Y,1352,1168,0,2520,1.0,0.0,2,1,5,1,4,10,Typ,1,3,Attchd,1993.0,2.0,3.0,796.0,3.0,Y,209,55,0,0,0,0,NA,0,NA,0,11,2006,WD ,310000,15,13,13,8,9,1012.0,5,2520,4.0,13.0,265.3333333333333,55,Fall
1541,2609,535402100,80,RL,83,10184,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2.0,6,5,1963,1963,Gable,CompShg,HdBoard,NIL,BrkFace,379.0,CBlock,3,3,3,4,580.0,0,0.0,503.0,1083.0,GasA,4,Y,1146,0,0,1146,0.0,1.0,1,0,3,1,3,6,Typ,1,4,Attchd,1963.0,1.0,1.0,294.0,3.0,Y,345,75,0,0,0,0,NA,0,NA,0,6,2006,WD ,165000,11,43,43,6,9,580.0,4,1146,2.0,43.0,294.0,75,Summer
1542,505,528390100,60,RL,52,46589,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2.0,8,7,1994,2005,Hip,CompShg,VinylSd,NIL,BrkFace,528.0,PConc,4,4,1,5,1361.0,2,180.0,88.0,1629.0,GasA,5,Y,1686,762,0,2448,1.0,0.0,2,1,4,1,4,8,Typ,1,3,Attchd,1994.0,2.0,3.0,711.0,3.0,Y,517,76,0,0,0,0,NA,0,NA,0,7,2009,WD ,402000,15,15,4,7,9,1541.0,7,2448,4.0,15.0,237.0,76,Summer
1543,1126,528478040,60,FV,85,10625,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2.0,7,5,2005,2005,Gable,CompShg,CemntBd,NIL,None,0.0,PConc,4,3,1,0,0.0,0,0.0,1026.0,1026.0,GasA,5,Y,1026,932,0,1958,0.0,0.0,2,1,3,1,4,9,Typ,1,4,Attchd,2005.0,3.0,3.0,936.0,3.0,Y,154,210,0,0,0,0,NA,0,NA,0,7,2008,WD ,250000,12,3,3,7,8,0.0,0,1958,3.0,3.0,312.0,210,Summer
1544,2914,923226180,180,RM,21,1470,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2.0,4,6,1970,1970,Gable,CompShg,CemntBd,NIL,None,0.0,CBlock,4,3,3,5,522.0,0,0.0,108.0,630.0,GasA,4,Y,630,0,0,630,1.0,0.0,1,0,1,1,3,3,Typ,0,0,NA,1970.0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,NA,0,NA,0,4,2006,WD ,73000,10,36,36,6,10,522.0,5,630,2.0,36.0,0.0,0,Spring
1545,393,527401160,90,RL,60,9000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2.0,5,5,1974,1974,Gable,CompShg,VinylSd,NIL,None,0.0,CBlock,4,3,1,0,0.0,0,0.0,896.0,896.0,GasA,4,Y,896,896,0,1792,0.0,0.0,2,2,4,2,3,8,Typ,0,0,NA,1974.0,0.0,0.0,0.0,0.0,Y,32,45,0,0,0,0,NA,0,NA,0,9,2009,WD ,136000,10,35,35,6,8,0.0,0,1792,4.0,35.0,0.0,45,Fall
1546,2405,528180080,120,RL,48,5911,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1.0,9,5,2005,2005,Hip,CompShg,MetalSd,NIL,BrkFace,278.0,PConc,5,3,1,5,472.0,0,0.0,1088.0,1560.0,GasA,5,Y,1565,0,0,1565,1.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,2005.0,2.0,2.0,556.0,3.0,Y,196,56,0,0,0,0,NA,0,NA,0,3,2006,WD ,282500,14,1,1,8,9,472.0,5,1565,3.0,1.0,278.0,56,Spring
1547,67,528445060,20,RL,73,8987,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1.0,8,5,2005,2006,Gable,CompShg,VinylSd,NIL,BrkFace,226.0,PConc,4,3,1,0,0.0,0,0.0,1595.0,1595.0,GasA,5,Y,1595,0,0,1595,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,2.0,3.0,880.0,3.0,Y,144,0,0,0,0,0,NA,0,NA,0,5,2010,WD ,221500,13,5,4,7,8,0.0,0,1595,2.0,5.0,293.3333333333333,0,Spring
1548,2227,909452102,20,RL,73,17871,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.0,4,5,1995,1996,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,0,0.0,0,0.0,1680.0,1680.0,GasA,3,Y,1680,0,0,1680,0.0,0.0,2,0,4,1,4,7,Typ,0,0,Attchd,1996.0,1.0,2.0,628.0,3.0,Y,152,0,0,0,0,0,NA,0,NA,0,6,2007,WD ,170000,9,12,11,6,8,0.0,0,1680,2.0,11.0,314.0,0,Summer
1549,669,535402270,20,RL,77,11500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,6,4,1967,1967,Gable,CompShg,HdBoard,NIL,None,0.0,CBlock,3,2,1,3,872.0,2,60.0,108.0,1040.0,GasA,3,Y,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,Min1,1,1,Attchd,1967.0,2.0,2.0,480.0,3.0,Y,0,0,156,0,0,0,NA,3,NA,0,5,2009,WD ,163000,10,42,42,5,6,932.0,5,1040,2.0,42.0,240.0,156,Spring
1550,1772,528364110,60,RL,65,12257,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.0,8,5,1995,1995,Gable,CompShg,VinylSd,NIL,BrkFace,513.0,PConc,4,3,3,1,56.0,4,64.0,1198.0,1318.0,GasA,5,Y,1328,1203,0,2531,0.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,1995.0,2.0,3.0,752.0,3.0,Y,222,98,0,0,0,0,NA,0,NA,0,11,2007,WD ,290000,13,12,12,7,10,120.0,5,2531,3.0,12.0,250.66666666666666,98,Fall
1551,1775,528376010,60,RL,82,9044,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.0,8,5,1996,1997,Gable,CompShg,VinylSd,NIL,BrkFace,526.0,PConc,4,3,1,5,1225.0,0,0.0,100.0,1325.0,GasA,5,Y,1335,1203,0,2538,0.0,0.0,2,1,4,1,4,8,Typ,1,3,Attchd,1996.0,2.0,3.0,933.0,3.0,Y,198,92,0,0,0,0,NA,0,NA,0,5,2007,WD ,330000,13,11,10,8,8,1225.0,5,2538,3.0,11.0,311.0,92,Spring
1552,403,527450280,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2.0,6,5,1973,1973,Gable,CompShg,HdBoard,NIL,BrkFace,504.0,CBlock,3,3,1,3,254.0,0,0.0,229.0,483.0,GasA,4,Y,483,504,0,987,1.0,0.0,1,1,2,1,3,5,Typ,0,0,Detchd,1973.0,1.0,1.0,264.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,7,2009,WD ,111000,11,36,36,6,7,254.0,3,987,3.0,36.0,264.0,0,Summer
1553,2792,907254050,60,RL,45,9468,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2.0,6,5,1999,1999,Gable,CompShg,VinylSd,NIL,BrkFace,148.0,PConc,4,3,2,5,639.0,0,0.0,201.0,840.0,GasA,5,Y,840,915,0,1755,1.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1999.0,2.0,2.0,530.0,3.0,Y,176,73,0,0,0,0,NA,0,NA,0,8,2006,WD ,214000,11,7,7,6,9,639.0,5,1755,4.0,7.0,265.0,73,Summer
1554,1247,535302130,20,RL,102,9373,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,6,1953,1953,Gable,CompShg,MetalSd,NIL,BrkFace,84.0,CBlock,3,3,1,2,500.0,1,196.0,456.0,1152.0,GasA,4,Y,1152,0,0,1152,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1971.0,1.0,2.0,636.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,5,2008,WD ,137500,11,55,55,6,7,696.0,3,1152,2.0,37.0,318.0,0,Spring
1555,384,527364030,60,FV,70,7000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2.0,7,5,2003,2003,Gable,CompShg,CemntBd,NIL,None,0.0,PConc,4,3,2,5,622.0,0,0.0,304.0,926.0,GasA,5,Y,1016,868,0,1884,1.0,0.0,2,1,3,1,5,7,Typ,1,5,Attchd,2003.0,2.0,2.0,581.0,3.0,Y,0,35,0,0,0,0,NA,0,NA,0,6,2009,WD ,240900,12,6,6,7,9,622.0,5,1884,4.0,6.0,290.5,35,Summer
1556,91,533130020,60,RL,107,10186,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.0,7,5,1992,1992,Gable,CompShg,HdBoard,NIL,None,0.0,PConc,4,3,1,5,674.0,0,0.0,76.0,750.0,GasA,5,Y,1061,862,0,1923,1.0,0.0,2,1,3,1,4,8,Typ,1,3,Attchd,1992.0,2.0,2.0,564.0,3.0,Y,240,39,0,0,0,0,NA,0,NA,0,6,2010,WD ,190000,12,18,18,7,8,674.0,5,1923,4.0,18.0,282.0,39,Summer
1557,863,907250070,20,RL,90,11664,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1.0,7,5,2002,2002,Hip,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,3,5,1234.0,0,0.0,335.0,1569.0,GasA,5,Y,1611,0,0,1611,1.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2002.0,2.0,3.0,1231.0,3.0,Y,262,93,0,0,0,0,NA,0,NA,0,9,2009,WD ,250000,12,7,7,7,10,1234.0,5,1611,3.0,7.0,410.3333333333333,93,Fall
1558,1857,533252130,20,RL,90,10768,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1.0,5,8,1976,2004,Gable,CompShg,Plywood,NIL,None,0.0,CBlock,4,3,4,4,1157.0,0,0.0,280.0,1437.0,GasA,4,Y,1437,0,0,1437,1.0,0.0,2,0,3,1,4,6,Typ,1,2,Attchd,1976.0,2.0,2.0,528.0,3.0,Y,0,21,0,0,180,0,NA,0,NA,0,7,2007,WD ,218000,13,31,3,8,11,1157.0,4,1437,3.0,31.0,264.0,201,Summer
1559,1870,534151180,60,RL,78,10530,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2.0,7,6,1993,1993,Gable,CompShg,MetalSd,NIL,BrkFace,194.0,PConc,4,3,1,5,819.0,0,0.0,329.0,1148.0,GasA,5,Y,1091,984,0,2075,1.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,1993.0,1.0,2.0,473.0,3.0,Y,235,86,0,0,0,0,NA,0,NA,0,8,2007,WD ,255000,13,14,14,7,8,819.0,5,2075,4.0,14.0,236.5,86,Summer
1560,2318,527108020,20,RL,50,14859,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1.0,7,5,2006,2006,Hip,CompShg,VinylSd,NIL,BrkFace,27.0,PConc,4,3,1,0,0.0,0,0.0,1670.0,1670.0,GasA,5,Y,1670,0,0,1670,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2006.0,2.0,3.0,690.0,3.0,Y,144,60,0,0,0,0,NA,0,NA,0,8,2006,New,240000,12,0,0,7,8,0.0,0,1670,2.0,0.0,230.0,60,Summer
1561,2100,906378150,20,RL,93,10481,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.0,8,5,2006,2007,Hip,CompShg,CemntBd,NIL,None,0.0,PConc,4,3,3,0,0.0,0,0.0,2140.0,2140.0,GasA,5,Y,2140,0,0,2140,0.0,0.0,2,1,3,1,4,8,Typ,0,0,Attchd,2006.0,3.0,3.0,894.0,3.0,Y,136,32,0,0,0,0,NA,0,NA,0,6,2007,New,360000,13,1,0,7,10,0.0,0,2140,3.0,1.0,298.0,32,Summer
1562,1213,534403080,80,RL,85,9350,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2.0,5,8,1965,1999,Gable,CompShg,BrkFace,NIL,None,0.0,PConc,3,3,4,4,633.0,0,0.0,586.0,1219.0,GasA,3,Y,1265,0,0,1265,0.0,1.0,2,0,3,1,4,6,Typ,1,4,Attchd,1965.0,2.0,2.0,502.0,3.0,Y,0,92,0,96,0,0,NA,3,NA,0,10,2008,WD ,179900,13,43,9,7,10,633.0,4,1265,3.0,43.0,251.0,188,Fall
1563,2046,904101070,50,RL,138,18030,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5,5,6,1946,1994,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,1,2,152.0,3,469.0,977.0,1598.0,GasA,4,Y,1636,971,479,3086,0.0,0.0,3,0,3,1,5,12,Maj1,1,4,NA,1946.0,0.0,0.0,0.0,0.0,Y,122,0,0,0,0,0,NA,3,NA,0,3,2007,WD ,200500,11,61,13,6,7,621.0,5,3086,3.0,61.0,0.0,0,Spring
1564,710,902205030,50,RM,50,5925,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5,3,6,1910,1950,Gable,CompShg,VinylSd,NIL,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,600.0,600.0,Grav,2,N,600,368,0,968,0.0,0.0,1,0,2,1,3,6,Typ,0,0,NA,1910.0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,NA,2,NA,0,5,2009,WD ,37900,9,99,59,6,7,0.0,0,968,1.0,99.0,0.0,0,Spring
1565,2268,916455050,20,RL,73,6718,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1.0,8,5,2001,2001,Gable,CompShg,VinylSd,NIL,BrkFace,86.0,PConc,5,3,2,5,250.0,0,0.0,1017.0,1267.0,GasA,5,Y,1312,0,0,1312,0.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,2001.0,1.0,2.0,471.0,3.0,Y,256,28,0,0,0,0,NA,0,NA,0,1,2007,WD ,180500,13,6,6,7,10,250.0,5,1312,2.0,6.0,235.5,28,Winter
1566,816,906230010,90,RL,73,11855,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2.0,7,5,2000,2000,Hip,CompShg,VinylSd,NIL,BrkFace,23.0,PConc,5,3,1,5,820.0,0,0.0,348.0,1168.0,GasA,5,Y,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,Typ,2,3,BuiltIn,2000.0,3.0,4.0,820.0,3.0,Y,312,0,0,0,0,0,NA,0,NA,0,10,2009,WD ,269500,12,9,9,6,9,820.0,5,2787,8.0,9.0,205.0,0,Fall
